label,text
"البطاقة المفقودة أو المسروقة","كيف أقوم بإلغاء تنشيط بطاقة مسروقة؟"
"البطاقة المفقودة أو المسروقة","أريد حظر بطاقتي أو إلغاء تنشيطها أو شيء من هذا القبيل ، فقد تمت سرقتها ولا أريد إساءة استخدامها. أريد التعامل مع هذا على الفور."
"البطاقة المفقودة أو المسروقة","شخص ما أخذ بطاقتي بدون إذني."
"البطاقة المفقودة أو المسروقة","بحاجة الى مساعدة بشأن بطاقة مسروقة."
"البطاقة المفقودة أو المسروقة","ماذا أيتوجب علي فعله في حال سرقت بطاقتي."
"البطاقة المفقودة أو المسروقة","بطاقتي مفقودة."
"البطاقة المفقودة أو المسروقة","هل هناك أي طريقة للعثور على بطاقتي؟"
"البطاقة المفقودة أو المسروقة","لقد فقدت بطاقتي. ماذا يمكنني أن أفعل حيال ذلك؟"
"البطاقة المفقودة أو المسروقة","لقد تركت بطاقتي في أحد المطاعم وهي مفقودة الآن."
"البطاقة المفقودة أو المسروقة","هل يمكنك مساعدتي في استرداد بطاقتي؟"
"البطاقة المفقودة أو المسروقة","لقد فقدت بطاقتي. هل تستطيع مساعدتي؟"
"البطاقة المفقودة أو المسروقة","ماذا علي أن أفعل؟ لقد سرقت بطاقتي!"
"البطاقة المفقودة أو المسروقة","سرقت بطاقتي الليلة الماضية."
"البطاقة المفقودة أو المسروقة","هل يمكنك مساعدتي في العثور على بطاقتي المفقودة؟"
"حد السن","أريد فتح حساب لأولادي"
"حد السن","كم يجب أن يكون عمرك لاستخدام خدمات البنوك؟"
"حد السن","ما هو الحد الأدنى لسن الحصول على حساب"
"حد السن","هل يمكن لأولادي فتح حساب؟"
"حد السن","كم العمر المطلوب لانشاء الحساب؟"
"حد السن","هل هناك محددات على العمر لفتح الحساب؟"
"حد السن","هل يوجد حد للسن؟"
"حد السن","نريد أن نبدأ صندوق جامعي لابنتي."
"حد السن","عقد في السن ، هل يجب أن يكون أطفالي لاستخدام الخدمة؟"
"حد السن","هل يمكنني بدء حساب لأولادي؟"
"حد السن","كم يجب أن يكون عمر ابنتي لفتح حساب؟"
"حد السن","ما هو الحد الأدنى لسن الحساب؟"
"حد السن","ما هو المطلوب لابنتي لفتح حساب؟"
"حد السن","ماذا عن أطفالي؟"
"حد السن","ما هي عملية إنشاء حساب لطفلي؟"
"حد السن","كم عمر أطفالي يجب أن يستخدموا هذا؟"
"حد السن","هل يمكنني عمل حساب لأولادي؟"
"حد السن","أرغب في فتح حساب لأولادي هل يمكنني فعل ذلك؟"
"حد السن","هل يمكن فتح حساب للأطفال؟"
"حد السن","هل لديك أي حد عمري؟"
"حد السن","هل يمكنني فتح حساب للاطفال؟"
"حد السن","هل تسمحون لأولادي أن يفتحو حساب لديكم؟"
"حد السن","ما هو الحد العمري للحساب؟"
"حد السن","ما هو العمر الذي يجب أن تكون عليه؟"
"حد السن","ما هو العمر المناسب لطفلي ليتمكن من فتح حساب؟"
"حد السن","كيف أقوم بفتح حساب لأولادي؟"
"حد السن","ما هي متطلبات فتح حساب للقاصر؟"
"حد السن","هل هناك متطلبات عمرية"
"حد السن","هل يوجد حد عمري لفتح الحساب؟"
"حد السن","هل يستطيع حفيدي البالغ من العمر 8 سنوات فتح حساب في البنك؟"
"حد السن","ما هو العمر الأدنى المطلوب لفتح حساب في خدمتك؟"
"حد السن","إذا كنت أرغب في الحصول على حساب لابنتي ، فهل يمكنني فعل ذلك؟"
"حد السن","ما العمر المطلوب لأتمكن من فتح حساب؟"
"حد السن","لدي أطفال صغار. هل يمكنهم استخدام هذه الخدمة؟"
"حد السن","هل لديك حد عمري؟"
"حد السن","كم من لعمر يجب ان تكون؟"
"حد السن","هل بإمكان ابنتي أن تنشىء حساب؟"
"حد السن","هل استطيع فتح حساب لاطفالي؟"
"حد السن","ماذا سيكون الحد العمري؟"
"حد السن","ما هي متطلبات العمر للخدمة؟"
"حد السن","أبلغ من العمر 16 عاما وبدأت العمل في ماكدونالدز ، هل يمكنني إيداع شيكاتي في البنك الذي تتعامل معه؟"
"حد السن","هل هناك إمكانية لفتح حساب لأبنائي وبناتي؟"
"حد السن","هل هناك حد عمري للحصول على حساب؟"
"حد السن","ما هو الحد العمري لفتح حساب جديد"
"حد السن","هل ابنتي مؤهلة لفتح حساب؟"
"حد السن","كيف أقوم بإنشاء حساب لأولادي؟"
"حد السن","هل أستطيع انشاء حساب لابنتي؟"
"حد السن","ما هو أقل حد للعمر؟"
"حد السن","ما هو العمر الذي من خلاله أتمكن من فتح حساب؟"
"حد السن","ما هي الحدود العمرية؟"
"حد السن","هل توجد طريقة لفتح حساب لابنتي؟"
"حد السن","هل يمكنني الحصول على حساب لابنتي؟"
"حد السن","كم يجب أن يكون عمرك لفتح حساب؟"
"حد السن","هل تقدمون خدمات الحساب للأطفال والمراهقين؟"
"حد السن","من أي عمر يمكن لأولادي استخدام خدمتك؟"
"حد السن","ما هو أصغر عمر لحساب؟"
"حد السن","لدي أطفال ولدي فضول لمعرفة العمر الذي يمكنهم فيه البدء في استخدام خدمتك."
"حد السن","في أي سن يمكنني فتح حساب؟"
"حد السن","أود فتح حساب لأولادي. كيف أقوم بذلك؟"
"حد السن","هل يمكنني فتح حساب لطفلي؟"
"حد السن","هل هناك حد للعمر؟"
"حد السن","هل لديك حساب أطفال متاح؟"
"حد السن","في أي عمر يمكن لأولادي استخدام خدمتك؟"
"حد السن","اريد فتح حساب لطفلي."
"حد السن","في أي سن يمكن للشخص فتح حساب؟"
"حد السن","كم يجب أن يكون عمر الأطفال لفتح حساب؟"
"حد السن","ما هو عمرك الحد؟"
"حد السن","هل هناك عمر محددللأطفال لاستخدام خدمتك؟"
"حد السن","أود الحصول على حساب لطفلي."
"حد السن","هل من الممكن لابنتي فتح حساب لها؟"
"حد السن","هل يمكن لابني المراهق أن يكون لديه حساب؟"
"حد السن","ما هو العمر الذي يجب أن تكون عليه لفتح حساب؟"
"حد السن","ما هو العمر المطلوب أن يصلو إليه أطفالي لفتح حساب لهم؟"
"حد السن","مع تقدم أطفالي في السن ، هل يمكنهم إعداد حساباتهم الخاصة؟"
"حد السن","كم سنة يجب أن أكون؟"
"حد السن","هل لديك اي حسابات للاطفال؟"
"حد السن","هل يمكن لابنتي عمل حساب؟"
"حد السن","أحتاج إلى إنشاء حساب لابنتي ، كيف أفعل ذلك؟"
"حد السن","كم عمر يمكن للمرء استخدام خدمتك؟"
"حد السن","هل يجب أن يكون عمرك 18 عاما لإنشاء حساب؟"
"حد السن","هل سأتمكن من الحصول على حساب لطفلي؟"
"حد السن","هل يمكنني الحصول على حساب لابني؟"
"حد السن","هل يجب أن يكون عمري 18 عاما لفتح حساب؟"
"حد السن","هل يجوز لي الحصول على حساب لابنتي؟"
"حد السن","ابنتي بحاجة لفتح حساب."
"حد السن","هل يمكنني فتح حساب لابني؟"
"حد السن","هل تقدمون حسابات للقصر؟"
"حد السن","ما هي حدود العمر لخدمتك؟"
"حد السن","كم يجب أن يكون عمرك حتى يكون لديك حساب؟"
"حد السن","كم يجب أن يكون عمر ابنتي حتى يكون لها حساب خاص بها؟"
"حد السن","لقد بلغ ابني للتو 13 عاما ، فهل يبلغ من العمر ما يكفي لإنشاء حساب؟"
